2016-01-01	1.358
2016-01-04	1.3588
2016-01-05	1.3654
2016-01-06	1.3567
2016-01-07	1.3367
2016-01-08	1.3283
2016-01-11	1.339
2016-01-12	1.3306
2016-01-13	1.3245
2016-01-14	1.3266
2016-01-15	1.306
2016-01-18	1.3076
2016-01-19	1.2975
2016-01-20	1.303
2016-01-21	1.3077
2016-01-22	1.3212
2016-01-25	1.3134
2016-01-26	1.3201
2016-01-27	1.3066
2016-01-28	1.3129
2016-01-29	1.3148
2016-02-01	1.3256
2016-02-02	1.3197
2016-02-03	1.3152
2016-02-04	1.3016
2016-02-05	1.2996
2016-02-08	1.2889
2016-02-09	1.2815
2016-02-10	1.2863
2016-02-11	1.2784
2016-02-12	1.2883
2016-02-15	1.294
2016-02-16	1.2837
2016-02-17	1.2847
2016-02-18	1.2908
2016-02-19	1.2938
2016-02-22	1.283
2016-02-23	1.2725
2016-02-24	1.2646
2016-02-25	1.2666
2016-02-26	1.2685
2016-02-29	1.2799
2016-03-01	1.2835
2016-03-02	1.2954
2016-03-03	1.2937
2016-03-04	1.293
2016-03-07	1.2953
2016-03-08	1.2909
2016-03-09	1.2922
2016-03-10	1.2774
2016-03-11	1.289
2016-03-14	1.2877
2016-03-15	1.274
2016-03-16	1.2704
2016-03-17	1.2792
2016-03-18	1.2849
2016-03-21	1.2782
2016-03-22	1.2666
2016-03-23	1.2622
2016-03-24	1.2666
2016-03-25	1.2666
2016-03-28	1.2731
2016-03-29	1.274
2016-03-30	1.2683
2016-03-31	1.262
2016-04-01	1.2492
2016-04-04	1.252
2016-04-05	1.2439
2016-04-06	1.2388
2016-04-07	1.2355
2016-04-08	1.239
2016-04-11	1.2482
2016-04-12	1.2537
2016-04-13	1.2598
2016-04-14	1.2561
2016-04-15	1.2581
2016-04-18	1.2616
2016-04-19	1.2672
2016-04-20	1.2688
2016-04-21	1.2689
2016-04-22	1.2821
2016-04-25	1.2852
2016-04-26	1.2906
2016-04-27	1.2846
2016-04-28	1.2869
2016-04-29	1.2756
2016-05-02	1.2721
2016-05-03	1.2641
2016-05-04	1.2616
2016-05-05	1.2701
2016-05-06	1.2652
2016-05-09	1.2656
2016-05-10	1.2702
2016-05-11	1.2647
2016-05-12	1.2701
2016-05-13	1.2702
2016-05-16	1.2723
2016-05-17	1.2784
2016-05-18	1.3015
2016-05-19	1.3043
2016-05-20	1.2919
2016-05-23	1.2911
2016-05-24	1.3137
2016-05-25	1.3174
2016-05-26	1.3106
2016-05-27	1.3158
2016-05-30	1.3133
2016-05-31	1.3005
2016-06-01	1.2884
2016-06-02	1.2934
2016-06-03	1.2774
2016-06-06	1.2718
2016-06-07	1.2805
2016-06-08	1.2728
2016-06-09	1.2778
2016-06-10	1.2673
2016-06-13	1.2639
2016-06-14	1.2595
2016-06-15	1.2616
2016-06-16	1.2651
2016-06-17	1.2732
2016-06-20	1.2992
2016-06-21	1.303
2016-06-22	1.3019
2016-06-23	1.3065
2016-06-24	1.2305
2016-06-27	1.1999
2016-06-28	1.2056
2016-06-29	1.2068
2016-06-30	1.1986
2016-07-01	1.1909
2016-07-04	1.1915
2016-07-05	1.1758
2016-07-06	1.165
2016-07-07	1.1669
2016-07-08	1.1721
2016-07-11	1.1751
2016-07-12	1.1974
2016-07-13	1.1855
2016-07-14	1.1999
2016-07-15	1.1955
2016-07-18	1.197
2016-07-19	1.1895
2016-07-20	1.1993
2016-07-21	1.2004
2016-07-22	1.1945
2016-07-25	1.1953
2016-07-26	1.1951
2016-07-27	1.1955
2016-07-28	1.1886
2016-07-29	1.1836
2016-08-01	1.1805
2016-08-02	1.1897
2016-08-03	1.1954
2016-08-04	1.1778
2016-08-05	1.1793
2016-08-08	1.1755
2016-08-09	1.1694
2016-08-10	1.1642
2016-08-11	1.1632
2016-08-12	1.1579
2016-08-15	1.1517
2016-08-16	1.1566
2016-08-17	1.1553
2016-08-18	1.1597
2016-08-19	1.1544
2016-08-22	1.1608
2016-08-23	1.1675
2016-08-24	1.1749
2016-08-25	1.1691
2016-08-26	1.1731
2016-08-29	1.1711
2016-08-30	1.174
2016-08-31	1.1774
2016-09-01	1.185
2016-09-02	1.1915
2016-09-05	1.1936
2016-09-06	1.194
2016-09-07	1.1867
2016-09-08	1.1807
2016-09-09	1.1811
2016-09-12	1.1873
2016-09-13	1.1759
2016-09-14	1.1764
2016-09-15	1.1774
2016-09-16	1.1652
2016-09-19	1.166
2016-09-20	1.1644
2016-09-21	1.1643
2016-09-22	1.1669
2016-09-23	1.1557
2016-09-26	1.153
2016-09-27	1.1611
2016-09-28	1.1608
2016-09-29	1.1556
2016-09-30	1.1543
2016-10-03	1.1456
2016-10-04	1.1359
2016-10-05	1.1377
2016-10-06	1.1313
2016-10-07	1.1101
2016-10-10	1.1099
2016-10-11	1.0967
2016-10-12	1.1089
2016-10-13	1.1084
2016-10-14	1.1109
2016-10-17	1.1077
2016-10-18	1.1199
2016-10-19	1.1197
2016-10-20	1.121
2016-10-21	1.1242
2016-10-24	1.1248
2016-10-25	1.1194
2016-10-26	1.1225
2016-10-27	1.1161
2016-10-28	1.1091
2016-10-31	1.115
2016-11-01	1.1074
2016-11-02	1.1087
2016-11-03	1.122
2016-11-04	1.1237
2016-11-07	1.1229
2016-11-08	1.1225
2016-11-09	1.1372
2016-11-10	1.1526
2016-11-11	1.1608
2016-11-14	1.1634
2016-11-15	1.1618
2016-11-16	1.1639
2016-11-17	1.1685
2016-11-18	1.166
2016-11-21	1.1754
2016-11-22	1.1691
2016-11-23	1.1784
2016-11-24	1.1801
2016-11-25	1.1784
2016-11-28	1.1697
2016-11-29	1.1729
2016-11-30	1.1811
2016-12-01	1.1809
2016-12-02	1.1926
2016-12-05	1.1829
2016-12-06	1.1828
2016-12-07	1.1741
2016-12-08	1.1857
2016-12-09	1.1907
2016-12-12	1.192
2016-12-13	1.1911
2016-12-14	1.1925
2016-12-15	1.1925
2016-12-16	1.1958
2016-12-19	1.1921
2016-12-20	1.1903
2016-12-21	1.1851
2016-12-22	1.1769
2016-12-23	1.1756
2016-12-26	1.1752
2016-12-27	1.1735
2016-12-28	1.1741
2016-12-29	1.1688
