2016-01-04	1.354829969
2016-01-05	1.365467331
2016-01-06	1.361655773
2016-01-07	1.341471594
2016-01-08	1.34193964
2016-01-11	1.338598487
2016-01-12	1.331912627
2016-01-13	1.332977873
2016-01-14	1.320951614
2016-01-15	1.313197636
2016-01-18	1.311251852
2016-01-19	1.307651066
2016-01-20	1.298701299
2016-01-21	1.29563888
2016-01-22	1.325222969
2016-01-25	1.317696666
2016-01-26	1.31414679
2016-01-27	1.316395709
2016-01-28	1.311853912
2016-01-29	1.308729224
2016-02-01	1.314060447
2016-02-02	1.31821777
2016-02-03	1.327492367
2016-02-04	1.305568249
2016-02-05	1.299123092
2016-02-08	1.294665976
2016-02-09	1.28295593
2016-02-10	1.293192634
2016-02-11	1.27000254
2016-02-12	1.286421818
2016-02-15	1.295336788
2016-02-16	1.288992008
2016-02-17	1.284769063
2016-02-18	1.296293896
2016-02-19	1.286752879
2016-02-22	1.278069604
2016-02-23	1.282297878
2016-02-24	1.266865142
2016-02-25	1.26710593
2016-02-26	1.2699219
2016-02-29	1.272588445
2016-03-01	1.285347044
2016-03-02	1.291822762
2016-03-03	1.291405695
2016-03-04	1.290605681
2016-03-07	1.291355665
2016-03-08	1.288526956
2016-03-09	1.29642834
2016-03-10	1.303305182
2016-03-11	1.288742831
2016-03-14	1.291522447
2016-03-15	1.276193879
2016-03-16	1.270163851
2016-03-17	1.2784781
2016-03-18	1.284439021
2016-03-21	1.277090278
2016-03-22	1.269196599
2016-03-23	1.266063177
2016-03-24	1.266816996
2016-03-29	1.274697259
2016-03-30	1.272588445
2016-03-31	1.263344072
2016-04-01	1.251721117
2016-04-04	1.254107201
2016-04-05	1.24750499
2016-04-06	1.237501238
2016-04-07	1.238727579
2016-04-08	1.238696891
2016-04-11	1.249063203
2016-04-12	1.25250501
2016-04-13	1.259636217
2016-04-14	1.256913022
2016-04-15	1.256676092
2016-04-18	1.253446979
2016-04-19	1.266223488
2016-04-20	1.264222503
2016-04-21	1.270761059
2016-04-22	1.276568584
2016-04-25	1.287995878
2016-04-26	1.290605681
2016-04-27	1.290738948
2016-04-28	1.284719546
2016-04-29	1.2816405
2016-05-02	1.277987936
2016-05-03	1.264174557
2016-05-04	1.261288532
2016-05-05	1.268069997
2016-05-06	1.268230818
2016-05-09	1.265854832
2016-05-10	1.269680041
2016-05-11	1.266496112
2016-05-12	1.267619917
2016-05-13	1.269712283
2016-05-16	1.269035533
2016-05-17	1.279590531
2016-05-18	1.290572369
2016-05-19	1.305738722
2016-05-20	1.298566383
2016-05-23	1.291272291
2016-05-24	1.306967443
2016-05-25	1.317089233
2016-05-26	1.316309069
2016-05-27	1.311561414
2016-05-30	1.3136289
2016-05-31	1.312594343
2016-06-01	1.292691124
2016-06-02	1.29307558
2016-06-03	1.293912143
2016-06-06	1.270325203
2016-06-07	1.284026708
2016-06-08	1.281262813
2016-06-09	1.274892272
